adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
great,235,value,0.838,input,-0.20801916775617746,0.27657622506119101,0.056691998889759676,0.26471116664593713,"[0.9555084745762712, 0.8815950088159501, 0.94696866946968672]",4,"great hard ,great big ,great big ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great white ,great big ,great thick ,great long ,great full ,great big ,great big ,great big ,great big ,great big ,great long ,great long ,great big ,great long ,great inner ,great big ,great big ,great big ,great big ,great big ,great huge ,great huge ,great old ,old great ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great european ,great big ,great big ,great big ,great big ,great big ,great big ,enormous great ,great big ,great white ,grand great ,great big ,great big ,okay great ,great long ,great new ,enormous great ,great big ,great big ,great big ,great huge ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great shiny ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great horrible ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great blue ,enormous great ,great big ,great big ,great major ,great british ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great enormous ,enormous great ,huge great ,great big ,great big ,huge great ,great british ,great big ,great big ,great big ,great dark ,great big ,great big ,great big ,great big ,huge great ,great green ,great new ,great new ,great new ,great old ,great good ,great new ,great red ,great new ,great big ,great blue ,great new ,great old ,great new ,great big ,great red ,great red ,great new ,great red ,great new ,great old ,great good ,great long ,great big ,great new ,great big ,great new ,great new ,great new ,great new ,great new ,great new ,great good ,great wooden ,great big ,great red ,great long ,great green ,great huge ,great big ,great big ,great blue ,great blue ,great big ,great new ,great new ,great new ,great big ,great long ,great big ,great new ,great wooden ,great good ,great new ,great blue ,great big ,great red ,great old ,great soft ,great new ,great big ,great big ,great big ,great big ,great brown ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,","great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great little ,great big ,great little ,great little ,great little ,great loud ,great loud ,great little ,great little ,great loud ,great little ,great little ,great loud ,great loud ,great loud ,great big ,great little ,great big ,great big ,great big ,great big ,great round ,great big ,great big ,alright great ,alright great ,great new ,"
central,6,location,0.3275,sub,-0.021923163324021278,0.045553935860058292,0.45453774253596618,0.47646090585998746,"[0.6428571428571429, 0.23112338858195211, 0.21895553801631149]",4,"big central ,central human ,european central ,central new ,central wooden ,central square ,","grand central ,grand central ,grand central ,"
quiet,11,physical,0.36875,sub,-0.18981176780308018,0.54166666666666674,0.51908648150585757,0.70889824930893774,"[0.4583333333333333, 0.48091351849414243, 0.29110175069106226]",4,"quiet little ,little quiet ,nice quiet ,nice quiet ,nice quiet ,awful quiet ,awful quiet ,quiet english ,quiet green ,quiet old ,quiet old ,","nice quiet ,"
side,4,location,0.271,sub,-0.14572628999217174,0.48999999999999994,0.59106249901419572,0.73678878900636746,"[0.3, 0.23119410836401894, 0.14163598106259864]",4,"negative side ,bad side ,small side ,side good ,","far side ,little side ,"
american,7,nationality,0.367857143,input,-0.28562031311669517,0.3125,0.0040126299171161688,0.28963294303381132,"[0.3125, 0.0040126299171161688, 0.28963294303381132]",4,"old american ,proper american ,proper american ,big american ,old american ,american green ,american new ,","american english ,"
narrow,8,dimension,0.6325,lexical,0.031454583621883622,0.077160493827160503,0.1325534799168975,0.10109889629501388,"[0.7222222222222222, 0.63592105263157894, 0.68203947368421047]",4,"little narrow ,narrow thin ,long narrow ,narrow old ,narrow small ,narrow wooden ,narrow plastic ,narrow wooden ,","old narrow ,old narrow ,"
loud,1,physical,0.48,sub,-0.0072141833287314551,1.52587890625e-05,0.0052692621881571073,0.012483445516888562,"[0.75, 0.48093860917575915, 0.4218482976206126]",4,"loud good ,","big loud ,big loud ,great loud ,great loud ,great loud ,great loud ,great loud ,great loud ,"
golden,6,color,0.33625,lexical,0.21177104969503763,0.045553935860058292,0.67499548942839727,0.46322443973335964,"[0.6428571428571429, 0.12279663246514075, 0.22625624835569588]",4,"golden dead ,big golden ,big golden ,golden brown ,golden yellow ,golden yellow ,","beautiful golden ,beautiful golden ,beautiful golden ,"
fantastic,4,value,0.6725,sub,-0.14005786428195688,0.099999999999999978,0.12999736980536558,0.27005523408732246,"[0.9, 0.87000263019463442, 0.72994476591267754]",4,"fantastic new ,fantastic new ,fantastic new ,fantastic new ,","big fantastic ,"
naughty,1,human,0.723,sub,-0.43342865143152298,0.421875,0.018933998565791935,0.4523626499973149,"[0.75, 0.26653082686998819, 0.76764821874589195]",4,"naughty little ,","naughty little ,naughty little ,naughty little ,"
weensie,N/A,dimension,0.763125,N/A,0.0,0.0625,0.0625,0.0625,not in input,4,,"weensie little ,weensie little ,weensie little ,weensie little ,"
fancy,5,value,0.673636364,input,-0.16773562579368376,0.4861111111111111,0.22612407733650899,0.39385970313019275,"[0.5833333333333334, 0.87005129554123373, 0.73036959095094045]",4,"nice fancy ,fancy gold ,little fancy ,fancy new ,fancy new ,","pretty fancy ,fancy expensive ,"
hollow,2,physical,0.221428571,sub,-0.36602682093084393,0.16666666666666663,0.51906389692348154,0.88509071785432547,"[0.8333333333333334, 0.48093610307651852, 0.11490928214567447]",4,"hollow wooden ,hollow red ,","big hollow ,"
square,31,shape,0.384285714,lexical,0.26455061369935329,0.859375,0.96443183317935854,0.69988121948000526,"[0.140625, 0.035568166820641414, 0.30011878051999474]",4,"little square ,negative square ,negative square ,positive square ,negative square ,negative square ,negative square ,open square ,open square ,little square ,new square ,square past ,little square ,deep square ,nice square ,small square ,average square ,flat square ,square blue ,small square ,small square ,white square ,white square ,small square ,left square ,square old ,white square ,square smooth ,large square ,central square ,small square ,","little square ,"
tiny,103,dimension,0.414444444,sub,-0.13072035160298337,0.0014390773979950791,0.00048243515497070676,0.13120278675795408,"[0.6105769230769231, 0.63764157228514329, 0.33710859427048634]",4,"little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,tiny little ,little tiny ,little tiny ,tiny little ,tiny little ,little tiny ,tiny thin ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,tiny little ,tiny little ,tiny little ,tiny little ,tiny back ,tiny little ,little tiny ,little tiny ,tiny little ,tiny cozy ,tiny little ,tiny little ,tiny little ,tiny little ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,tiny little ,tiny little ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,tiny white ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,tiny black ,tiny little ,tiny little ,little tiny ,little tiny ,tiny little ,tiny blue ,tiny little ,little tiny ,tiny little ,tiny little ,tiny wooden ,tiny blue ,tiny red ,tiny yellow ,tiny green ,tiny yellow ,tiny blue ,tiny old ,tiny yellow ,tiny blue ,little tiny ,tiny hard ,tiny blue ,special tiny ,tiny red ,little tiny ,tiny wooden ,tiny wooden ,little tiny ,tiny blue ,tiny wooden ,tiny wooden ,tiny red ,tiny hard ,tiny red ,tiny old ,tiny wooden ,new tiny ,tiny blue ,tiny red ,","little tiny ,little tiny ,tiny little ,tiny little ,tiny little ,tiny little ,tiny little ,tiny little ,tiny little ,tiny little ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,tiny little ,tiny little ,little tiny ,tiny silver ,little tiny ,little tiny ,little tiny ,little tiny ,"
delicious,3,value,0.789285714,sub,-0.0042735042735042583,0.125,0.13004602235371465,0.13431952662721891,"[0.875, 0.86995397764628535, 0.86568047337278109]",4,"delicious new ,delicious fresh ,delicious new ,","nice delicious ,"
thick,51,dimension,0.596153846,sub,-0.012968109037978071,0.35576923076923073,0.36330554452825192,0.37627365356622999,"[0.6442307692307693, 0.63669445547174808, 0.62372634643377001]",4,"thick wet ,thick brown ,great thick ,thick wooden ,big thick ,thick blue ,blue thick ,big thick ,big thick ,big thick ,thick old ,white thick ,big thick ,thick black ,heavy thick ,big thick ,nice thick ,nice thick ,thick white ,nice thick ,nice thick ,nice thick ,nice thick ,big thick ,big thick ,thick blue ,thick purple ,thick brown ,thick wooden ,thick fresh ,thick wooden ,thick brown ,thick brown ,thick soft ,thick green ,thick brown ,thick hard ,thick blue ,thick yellow ,thick brown ,thick green ,thick green ,thick yellow ,thick soft ,thick green ,thick blue ,thick brown ,thick green ,thick blue ,thick purple ,thick brown ,","nice thick ,"
open,19,dimension,0.422857143,lexical,0.28837791540387409,0.375,0.63611806562129403,0.34774015021741994,"[0.375, 0.63611806562129403, 0.34774015021741994]",4,"big open ,large open ,wide open ,open square ,open square ,big open ,big open ,flat open ,nice open ,large open ,wide open ,open full ,open back ,open top ,big open ,wide open ,full open ,open huge ,open brown ,","open little ,"
expensive,9,value,0.697333333,sub,-0.11238320831688386,0.050000000000000044,0.12975391498881428,0.24213712330569814,"[0.95, 0.87024608501118572, 0.75786287669430186]",4,"expensive little ,expensive sharp ,expensive new ,expensive new ,expensive new ,expensive new ,expensive new ,expensive brown ,expensive small ,","fancy expensive ,"
little,507,dimension,0.413571429,sub,-0.054710592148805463,0.00048005918902022294,1.1714849550131464e-22,0.054710592148805463,"[0.4301181102362205, 0.64547246866638497, 0.32784114913392481]",4,"little white ,cute little ,nice little ,nice little ,little small ,little local ,little simple ,little tiny ,little tiny ,tiny little ,little white ,nice little ,sad little ,little tiny ,little tiny ,little tiny ,nice little ,little negative ,tiny little ,tiny little ,little purple ,little tiny ,strange little ,silly little ,little old ,little small ,flat little ,little white ,little short ,little funny ,little tiny ,little narrow ,small little ,nice little ,small little ,cute little ,little blue ,poor little ,tiny little ,little local ,little brown ,old little ,little neat ,neat little ,tiny little ,stupid little ,little tiny ,small little ,silly little ,little red ,little red ,little small ,new little ,cute little ,nice little ,nice little ,nice little ,tiny little ,normal little ,odd little ,nice little ,little red ,little red ,little black ,little silver ,little square ,little tiny ,little tiny ,new little ,little tiny ,little tiny ,nice little ,silly little ,little odd ,cheap little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,tiny little ,little flat ,little purple ,innocent little ,small little ,little thin ,little quick ,funny little ,nice little ,little tiny ,tiny little ,bad little ,small little ,little old ,little wooden ,heavy little ,little old ,little concrete ,odd little ,useful little ,nice little ,little red ,tiny little ,little local ,nice little ,little fancy ,funny little ,tidy little ,quiet little ,little red ,ripe little ,nice little ,tiny little ,nice little ,new little ,funny little ,tiny little ,tiny little ,little tiny ,little tiny ,nice little ,good little ,super little ,super little ,nice little ,little square ,little quiet ,nice little ,nice little ,cozy little ,little red ,little fresh ,little french ,little white ,nice little ,nice little ,little soft ,little blue ,nice little ,nice little ,tiny little ,nice little ,simple little ,silly little ,precious little ,little green ,little short ,super little ,nice little ,little gentle ,quick little ,nice little ,tiny little ,special little ,tiny little ,tiny little ,tiny little ,little fat ,little green ,nice little ,little white ,little tiny ,little red ,thin little ,tiny little ,nice little ,silly little ,nice little ,teeny little ,new little ,little tiny ,nice little ,little tiny ,little soft ,proper little ,dirty little ,proper little ,nice little ,massive little ,horrible little ,nice little ,nice little ,little black ,poor little ,nice little ,poor little ,little wooden ,sweet little ,black little ,little tiny ,little old ,special little ,expensive little ,little big ,nice little ,skinny little ,little tiny ,tiny little ,nice little ,tiny little ,tiny little ,tiny little ,little old ,nice little ,nice little ,little pink ,brilliant little ,little big ,silly little ,silly little ,little tiny ,nice little ,nice little ,ugly little ,little tiny ,little blue ,nice little ,nice little ,little tiny ,little plastic ,nice little ,nice little ,tiny little ,final little ,little black ,nice little ,little weeny ,ugly little ,pathetic little ,little funny ,new little ,nice little ,tubby little ,beautiful little ,nice little ,nice little ,nice little ,little tiny ,nice little ,little silver ,proper little ,proper little ,nice little ,nice little ,nice little ,good little ,good little ,awful little ,nice little ,poor little ,poor little ,gorgeous little ,nice little ,bad little ,beautiful little ,nice little ,poor little ,nice little ,funny little ,shiny little ,little grand ,smart little ,poor little ,poor little ,little local ,nice little ,nice little ,nice little ,nice little ,little tiny ,nice little ,third little ,nice little ,nice little ,nice little ,little tiny ,little blue ,lazy little ,tiny little ,nice little ,little tiny ,little tiny ,poor little ,nice little ,nice little ,little brown ,little thin ,little tiny ,little square ,little old ,tiny little ,little tiny ,nice little ,nice little ,nice little ,common little ,little old ,little old ,little old ,little old ,little old ,little old ,nice little ,dirty little ,little small ,little tiny ,nice little ,beautiful little ,sweet little ,nice little ,little plastic ,little tiny ,little light ,tiny little ,gentle little ,delicate little ,nice little ,right little ,little brown ,hard little ,little yellow ,good little ,naughty little ,hungry little ,good little ,nice little ,small little ,nice little ,nice little ,nice little ,poor little ,good little ,nice little ,silly little ,horrible little ,dirty little ,little plastic ,nasty little ,cozy little ,tiny little ,dirty little ,nice little ,pretty little ,bad little ,pretty little ,little blue ,brave little ,little old ,nice little ,important little ,nice little ,funny little ,pretty little ,pretty little ,nice little ,nice little ,nice little ,nice little ,little pink ,good little ,nice little ,nice little ,poor little ,tiny little ,little tiny ,little tiny ,odd little ,nice little ,little normal ,nice little ,tiny little ,little red ,little blue ,right little ,tiny little ,dirty little ,little chinese ,nice little ,little short ,stupid little ,little tiny ,silly little ,nasty little ,cute little ,little red ,small little ,right little ,nice little ,nice little ,nice little ,cheap little ,little light ,nice little ,little weird ,nice little ,precious little ,nice little ,dry little ,quick little ,little light ,nice little ,nice little ,silly little ,nice little ,nice little ,nice little ,little back ,tiny little ,tiny little ,nice little ,bad little ,dirty little ,little pink ,little old ,little old ,little old ,little old ,little old ,little green ,little hard ,little old ,little green ,little old ,little red ,little brown ,little red ,little red ,little good ,little red ,little good ,little red ,little good ,little blue ,little old ,little small ,little wooden ,little green ,little blue ,little blue ,little yellow ,little blue ,little blue ,little old ,little hard ,little blue ,little big ,little red ,little red ,little hard ,little tiny ,little old ,little wooden ,little wooden ,little old ,little new ,little tiny ,little rotten ,little brown ,little old ,little old ,little tiny ,little yellow ,little hard ,little wooden ,little soft ,little green ,little yellow ,little blue ,little green ,little green ,little green ,little red ,little green ,little brown ,little brown ,little wooden ,little wooden ,little red ,little green ,little wooden ,little wooden ,little red ,little brown ,little wooden ,little new ,little wooden ,little red ,little old ,little blue ,little plastic ,little old ,little red ,little red ,little green ,little green ,little yellow ,","short little ,poor little ,poor little ,little misshapen ,little tiny ,fun little ,fun little ,fun little ,fun little ,fun little ,little tiny ,fun little ,little square ,fun little ,fun little ,nice little ,tiny little ,tiny little ,tiny little ,tiny little ,little red ,little red ,tiny little ,little red ,tiny little ,wrong little ,tiny little ,teeny little ,tiny little ,tiny little ,weensie little ,wrong little ,weensie little ,weensie little ,weensie little ,little tiny ,little fun ,little tiny ,little teeny ,little tiny ,little blue ,little yellow ,little tiny ,little blue ,little blue ,nice little ,teeny little ,nice little ,nice little ,small little ,little red ,little red ,little red ,naughty little ,naughty little ,nice little ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,nice little ,little small ,nice little ,little old ,cozy little ,little small ,little old ,nice little ,little teeny ,nice little ,little black ,little black ,little small ,nice little ,little small ,little french ,beautiful little ,nice little ,little tiny ,little short ,little teeny ,small little ,beautiful little ,little short ,little red ,little red ,little red ,little tiny ,little tiny ,little black ,little green ,nice little ,little black ,cute little ,fun little ,little tiny ,little light ,little tiny ,little fresh ,good little ,little brown ,little sharp ,great little ,nice little ,fine little ,fine little ,great little ,great little ,great little ,great little ,great little ,great little ,great little ,soft little ,tiny little ,pretty little ,pretty little ,pretty little ,pretty little ,pretty little ,good little ,good little ,poor little ,good little ,great little ,fine little ,fine little ,hungry little ,pretty little ,brown little ,little flat ,little tiny ,little tiny ,good little ,little happy ,tiny little ,cute little ,tiny little ,poor little ,cute little ,nice little ,open little ,sweet little ,sweet little ,nasty little ,nice little ,little tiny ,sweet little ,little glottal ,sweet little ,nice little ,pretty little ,pretty little ,little green ,fun little ,little tawny ,fun little ,cute little ,cute little ,nice little ,happy little ,little red ,nice little ,little back ,nice little ,cute little ,cute little ,cute little ,nice little ,poor little ,little side ,poor little ,poor little ,cute little ,cute little ,nice little ,fun little ,beautiful little ,poor little ,cute little ,nice little ,cute little ,little white ,sweet little ,sweet little ,nice little ,good little ,nice little ,poor little ,beautiful little ,nice little ,nice little ,nice little ,cute little ,beautiful little ,little green ,nice little ,good little ,cute little ,cute little ,little green ,nice little ,naughty little ,cute little ,little green ,nice little ,little wooden ,little red ,poor little ,cute little ,little red ,poor little ,cute little ,cute little ,little tiny ,cute little ,beautiful little ,cute little ,poor little ,cute little ,right little ,right little ,poor little ,dear little ,little fluffy ,small little ,little grey ,small little ,little big ,little tiny ,little tiny ,little tiny ,poor little ,nice little ,"
top,11,location,0.135714286,input,0.20073713307884691,0.54166666666666663,0.23094642622087666,0.030209293142029747,"[0.5416666666666666, 0.23094642622087666, 0.030209293142029747]",4,"top hard ,top hard ,top hard ,basic top ,top right ,top right ,big top ,european top ,open top ,good top ,top long ,","top scary ,"
long,177,dimension,0.556428571,input,-0.0041264372181707117,0.033703023097521378,0.00047997952857721716,0.0046064167467479286,"[0.4859550561797753, 0.63901224599650119, 0.57118826537478129]",4,"major long ,long skinny ,big long ,big long ,great long ,long hot ,great long ,long thin ,good long ,awful long ,long wooden ,nice long ,great long ,great long ,great long ,big long ,great long ,awful long ,big long ,big long ,large long ,long white ,awful long ,big long ,long red ,long red ,long red ,long hard ,long hard ,awful long ,awful long ,great long ,awful long ,long thin ,huge long ,huge long ,awful long ,big long ,good long ,long hard ,good long ,awful long ,great long ,good long ,long white ,nice long ,long old ,good long ,big long ,awful long ,funny long ,long old ,big long ,nice long ,awful long ,big long ,big long ,good long ,awful long ,awful long ,top long ,huge long ,long blonde ,big long ,big long ,big long ,long narrow ,long hot ,awful long ,long hot ,beautiful long ,awful long ,awful long ,good long ,long yellow ,long green ,long brown ,recent long ,long yellow ,long wooden ,long soft ,good long ,long red ,awful long ,good long ,correct long ,long brown ,famous long ,long wooden ,long wooden ,long purple ,long brown ,long wooden ,long red ,nice long ,long hard ,awful long ,long yellow ,long hard ,long brown ,great long ,long blue ,long brown ,good long ,long hard ,good long ,awful long ,long red ,delicate long ,long wooden ,long green ,fine long ,nice long ,good long ,long wooden ,fluffy long ,great long ,long purple ,dry long ,long hard ,long short ,long hard ,long hard ,long brown ,long wooden ,pretty long ,long wooden ,long wooden ,long green ,live long ,long wooden ,long hard ,long hard ,long hard ,long red ,long hard ,long hard ,new long ,good long ,long hard ,delicate long ,good long ,good long ,great long ,long hard ,regular long ,long yellow ,long new ,long wooden ,long green ,long yellow ,live long ,horrible long ,long red ,long wooden ,long wooden ,long wooden ,long wooden ,long brown ,long yellow ,long green ,long red ,final long ,long hard ,long hard ,long hard ,long hard ,long hard ,long brown ,white long ,good long ,bad long ,long brown ,long yellow ,good long ,long purple ,strange long ,","awful long ,long grey ,big long ,big long ,long beautiful ,big long ,nice long ,awful long ,pretty long ,big long ,long dark ,big long ,long green ,long green ,long green ,big long ,pretty long ,long thin ,big long ,big long ,long blonde ,long thin ,big long ,big long ,big long ,large long ,large long ,big long ,"
live,4,human,0.174615385,sub,-0.18641504471330872,0.099999999999999978,0.73356128353498162,0.91997632824829034,"[0.9, 0.26643871646501843, 0.08002367175170963]",4,"live long ,live big ,live big ,live long ,","beautiful live ,"
white,60,color,0.281428571,lexical,0.10001705322461785,0.28629836844235712,0.52743801397993872,0.42742096075532088,"[0.22131147540983606, 0.12009803921568628, 0.15633280339162692]",4,"little white ,low white ,little white ,beautiful white ,little white ,pure white ,thin white ,clean white ,big white ,great white ,nice white ,bright white ,white tall ,big white ,big white ,pure white ,long white ,little white ,big white ,beautiful white ,brilliant white ,third white ,great white ,final white ,plain white ,wild white ,wild white ,wild white ,wild white ,white thick ,little white ,plain white ,dead white ,nice white ,solid white ,big white ,long white ,new white ,pure white ,clean white ,tiny white ,new white ,thick white ,big white ,big white ,white blonde ,white blonde ,fluffy white ,bright white ,white black ,brilliant white ,big white ,white old ,white square ,white square ,white wooden ,white new ,white smooth ,white square ,white long ,","soft white ,soft white ,little white ,soft white ,big white ,"
happy,9,human,0.43,sub,-0.012862476242167076,0.057375000000000009,0.4300537809173765,0.44291625715954358,"[0.85, 0.26628503750493487, 0.35616528490590865]",4,"happy healthy ,happy third ,happy new ,happy new ,big happy ,happy new ,happy new ,happy new ,happy old ,","big happy ,little happy ,happy little ,"
flat,13,dimension,0.256,sub,-0.594809929981998,0.0056942419825072917,0.048224357282445729,0.64303428726444367,"[0.8214285714285714, 0.63601053324555634, 0.13686635944700462]",4,"large flat ,flat little ,little flat ,flat open ,flat square ,flat yellow ,flat brown ,flat soft ,flat hard ,flat wooden ,flat wooden ,flat wooden ,flat wooden ,","heavy flat ,little flat ,big flat ,"
pretty,14,value,0.863333333,sub,-0.17589423467132911,0.0012564884327683058,0.0095252499659441367,0.18541948463727326,"[0.8333333333333334, 0.87048986041611798, 0.94186199631287859]",4,"pretty heavy ,pretty full ,neat pretty ,nice pretty ,pretty little ,pretty little ,pretty little ,pretty little ,pretty big ,pretty hard ,pretty soft ,pretty new ,pretty long ,pretty rotten ,","pretty new ,pretty new ,pretty new ,pretty good ,pretty late ,pretty big ,pretty bad ,pretty smart ,pretty cool ,pretty fun ,pretty fancy ,pretty nice ,pretty heavy ,pretty good ,pretty good ,pretty good ,pretty good ,pretty good ,pretty good ,pretty heavy ,pretty good ,nice pretty ,pretty good ,pretty good ,pretty good ,nice pretty ,pretty good ,pretty good ,pretty long ,pretty good ,pretty good ,pretty good ,pretty big ,pretty big ,pretty silly ,pretty big ,pretty big ,pretty little ,pretty little ,pretty little ,pretty little ,pretty little ,pretty little ,pretty big ,pretty long ,pretty bad ,pretty good ,pretty small ,pretty good ,pretty little ,pretty little ,pretty good ,pretty good ,pretty good ,pretty big ,pretty big ,pretty small ,pretty good ,pretty big ,pretty good ,"
enormous,10,dimension,0.629166667,lexical,0.0062131612846892999,0.00034577556177856696,0.017563519458891955,0.011350358174202655,"[0.8636363636363636, 0.63595683074493292, 0.67359831534614367]",4,"enormous great ,enormous great ,enormous great ,great enormous ,enormous great ,enormous good ,enormous red ,enormous new ,enormous smooth ,enormous brown ,","strange enormous ,big enormous ,big enormous ,big enormous ,"
warm,13,physical,0.6675,lexical,0.00019861586229967377,4.658103912896284e-05,0.00019868771235501191,7.1850055338138715e-08,"[0.5357142857142857, 0.48090849242922978, 0.71784068466096118]",4,"nice warm ,nice warm ,nice warm ,super warm ,nice warm ,nice warm ,warm blue ,warm soft ,warm purple ,warm old ,warm red ,warm red ,warm brown ,","nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,nice warm ,"
wide,30,dimension,0.443,sub,-0.27507005788519368,0.043964620187304904,0.13226630602219022,0.40733636390738387,"[0.7903225806451613, 0.636315650567432, 0.36177091580892057]",4,"nice wide ,nice wide ,wide brown ,wide open ,wide local ,wide local ,wide local ,wide local ,wide local ,wide local ,wide local ,wide local ,wide local ,wide open ,wide local ,big wide ,big wide ,big wide ,wide local ,special wide ,wide open ,wide brown ,wide red ,wide blue ,wide brown ,wide wooden ,wide blue ,wide red ,wide red ,wide red ,","big wide ,big wide ,"
wool,N/A,material,0.287,N/A,0.0,0.5,0.5,0.5,not in input,4,,"soft wool ,"
wise,16,human,0.753846154,input,-0.52277791821466635,0.52926883658002166,0.0050116493846240071,0.52778956759929041,"[0.8529411764705882, 0.26606954689146473, 0.85234457323498425]",4,"wise old ,third wise ,third wise ,wise old ,wise old ,wise old ,wise old ,wise old ,wise old ,wise old ,wise old ,wise old ,wise old ,wise old ,wise old ,wise old ,","wise old ,wise old ,wise old ,wise old ,"
plain,19,value,0.571428571,input,0.28501778890499407,0.92500000000000004,0.87073395704308865,0.58571616813809457,"[0.925, 0.87073395704308865, 0.58571616813809457]",4,"plain old ,heavy plain ,plain white ,plain white ,plain brown ,plain old ,plain old ,plain old ,plain old ,plain brown ,plain brown ,plain wooden ,plain wooden ,plain brown ,plain blue ,plain red ,plain brown ,plain red ,plain green ,","plain yellow ,"
grey,N/A,color,0.2810714285,N/A,0.0,0.0625,0.0625,0.0625,not in input,4,,"long grey ,soft grey ,old grey ,little grey ,"
silly,40,human,0.655,lexical,0.43604651162790697,0.012195121951219523,0.73467230443974629,0.29862579281183932,"[0.9878048780487805, 0.26532769556025371, 0.70137420718816068]",4,"silly little ,silly little ,silly old ,silly little ,silly old ,silly little ,silly little ,silly old ,silly little ,silly little ,silly new ,silly old ,silly old ,silly simple ,silly old ,silly old ,silly little ,silly old ,silly little ,silly old ,silly little ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,","pretty silly ,"
thin,25,dimension,0.571538462,sub,-4.6825735130832848e-05,4.5593334435741562e-06,1.4762205794689441e-05,6.1587940925522289e-05,"[0.6730769230769231, 0.6362257681656337, 0.58578399050507712]",4,"thin blue ,thin blue ,thin white ,narrow thin ,long thin ,tiny thin ,little thin ,long thin ,thin little ,tall thin ,little thin ,tall thin ,thin green ,thin red ,thin soft ,thin blue ,thin brown ,thin red ,thin blue ,thin blue ,thin hard ,thin green ,thin blue ,thin yellow ,thin old ,","tall thin ,tall thin ,tall thin ,tall thin ,tall thin ,tall thin ,tall thin ,tall thin ,tall thin ,long thin ,long thin ,"
wild,23,value,0.636428571,sub,-0.18721160184574825,0.02083333333333337,0.1290705339485827,0.31628213579433095,"[0.9791666666666666, 0.8709294660514173, 0.68371786420566905]",4,"wild white ,wild white ,wild white ,wild white ,wild purple ,wild old ,wild brown ,wild green ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild brown ,wild blue ,wild brown ,wild red ,wild brown ,wild brown ,","red wild ,"
wicked,5,human,0.674444444,input,-0.46455346573720896,0.91666666666666663,0.26640799684335131,0.73096146258056027,"[0.9166666666666666, 0.26640799684335131, 0.73096146258056027]",4,"wicked old ,wicked old ,wicked old ,wicked old ,wicked old ,","wicked old ,"
